Empresa,Ano,Modelo,Carro/SUV,Titulo,UsadoOuNovo,Transmissao,Motor,TipoDirecao,TipoCombustivel,ConsumoCombustivel,Quilometros,EsquemaCores,CilindrosMotor,TipoCarroceria,Portas,Bancos,Preco
27,2008.0,225,569,881,2,1,99,4,8,14.0,3841,48,8,8,2,2,24988.0
70,2021.0,385,226,7194,2,1,30,2,7,7.0,12499,703,4,3,5,5,49990.0
65,2015.0,728,474,3686,2,1,30,1,7,8.6,1387,649,4,7,4,5,27888.0
70,2019.0,687,468,6229,2,1,30,1,7,7.5,10238,289,4,6,4,5,31888.0
50,2023.0,698,568,8319,1,1,34,0,1,8.6,0,669,4,8,4,5,60823.0
50,2018.0,698,569,5434,2,1,34,0,1,7.6,5883,729,4,8,4,5,29990.0
4,2015.0,42,474,3273,2,1,30,4,7,6.3,3667,596,4,7,4,5,23990.0
69,2020.0,366,226,6649,2,2,19,1,7,7.6,6775,596,3,3,3,4,47995.0
27,2018.0,144,226,5088,2,1,26,2,8,7.5,4608,48,4,3,5,5,17490.0
37,2018.0,663,468,5234,2,1,30,2,8,7.9,9221,596,4,6,4,5,27986.0
69,2018.0,199,474,5544,2,1,35,2,3,4.2,9330,596,4,7,4,5,35990.0
50,2019.0,698,569,6017,2,1,34,0,1,7.6,1484,314,4,8,4,5,38888.0
27,2013.0,221,569,2386,2,2,38,0,1,7.9,6211,516,4,8,4,5,19990.0
51,2017.0,732,468,4786,2,1,35,0,8,8.3,354,214,4,6,4,5,27888.0
46,2017.0,26,226,4631,2,1,30,2,8,5.8,12474,289,4,3,5,5,22990.0
40,2023.0,616,468,8145,2,1,62,1,1,7.2,2087,289,6,6,4,5,239880.0
51,2013.0,537,569,2597,2,1,35,0,1,10.5,7349,136,4,8,4,5,19888.0
4,2020.0,472,474,6265,2,1,30,1,7,7.6,3402,61,4,7,4,5,56888.0
51,2018.0,560,468,5463,2,1,97,0,7,14.4,1807,314,8,6,4,7,77930.0
3,2019.0,571,468,5671,2,1,24,2,7,7.2,9814,0,4,6,4,5,42830.0
43,2022.0,399,30,7467,1,1,25,2,8,7.3,0,564,4,6,4,5,36690.0
41,2019.0,586,160,5914,2,1,67,4,7,9.4,7792,566,6,2,2,4,60990.0
46,2017.0,26,226,4636,2,2,30,2,8,5.9,10100,158,4,3,5,5,19990.0
37,2021.0,212,474,6878,2,1,26,2,8,6.8,6902,289,4,7,4,5,33990.0
70,2009.0,687,468,1263,2,2,30,0,1,7.4,7905,468,4,6,4,5,6995.0
50,2012.0,457,474,2118,2,2,30,2,8,6.9,39,48,4,7,4,5,12992.0
50,2021.0,110,468,7005,2,1,30,2,8,7.6,9029,649,4,6,4,5,24670.0
46,2018.0,26,474,5311,2,1,35,2,8,6.0,8700,314,4,7,4,5,28990.0
15,2015.0,434,468,3297,2,1,68,2,7,10.4,1056,596,6,6,4,5,17990.0
55,2019.0,208,468,6065,2,1,84,1,7,11.9,13484,61,8,6,4,5,155888.0
51,2023.0,577,468,8338,2,1,23,2,7,6.1,7611,136,4,6,4,5,43554.0
21,2022.0,703,172,7330,1,1,30,0,1,9.4,11530,61,4,8,4,5,44085.0
69,2013.0,563,226,2701,2,1,25,2,3,3.9,522,649,4,3,5,5,18980.0
19,2016.0,605,569,3871,2,1,52,0,1,8.8,425,596,5,8,4,5,32800.0
46,2008.0,142,569,926,2,2,35,4,1,8.3,2483,558,4,8,2,3,11990.0
50,2017.0,549,468,4719,2,1,34,1,8,7.2,13320,516,4,6,4,5,24555.0
35,2014.0,748,474,2945,2,1,62,4,1,6.0,954,69,6,7,4,5,31950.0
27,2018.0,221,569,5104,2,1,38,0,1,9.0,2103,596,4,8,4,5,29913.0
37,2018.0,561,116,5223,2,2,0,2,8,7.663150894460331,9963,109,0,3,0,0,16100.0
3,2022.0,571,468,7228,2,1,30,1,7,8.2,237,289,4,6,4,5,72990.0
28,2022.0,181,468,7342,2,1,25,2,8,7.3,4001,314,4,6,4,7,37888.0
69,2020.0,459,468,6669,2,1,89,0,1,9.5,13701,729,8,6,4,5,99888.0
46,2018.0,185,468,5331,2,1,30,2,8,6.1,13819,430,4,6,4,5,23990.0
51,2012.0,732,468,2160,2,1,30,0,1,7.4,3979,596,4,6,4,5,14249.0
46,2021.0,142,569,6950,2,1,40,0,1,8.0,12495,314,4,8,4,5,54983.0
48,2018.0,357,468,5385,2,1,62,1,1,6.6,14011,61,6,6,4,5,57888.0
3,2016.0,102,474,3799,2,1,30,1,1,4.6,13334,0,4,7,4,5,33990.0
69,2015.0,404,569,3724,2,1,40,0,1,9.3,6664,596,4,8,4,5,27913.0
21,2022.0,400,425,7314,2,1,0,2,8,7.663150894460331,1980,649,0,9,0,0,47490.0
33,2021.0,243,569,6862,2,1,40,0,1,8.0,12156,649,4,8,4,5,51888.0
50,2018.0,698,283,5437,2,2,0,3,1,7.663150894460331,1300,703,0,8,0,0,28280.0
27,2017.0,221,569,4444,2,1,38,0,1,9.1,8697,729,4,8,4,5,41990.0
27,2019.0,111,468,5744,2,1,68,4,8,8.9,476,314,6,6,4,7,28690.0
27,2013.0,201,468,2377,2,1,34,2,8,8.8,1153,289,4,6,4,5,11399.0
36,2022.0,730,415,7406,1,1,68,0,8,10.1,10072,596,6,6,2,4,89990.0
46,2018.0,78,474,5316,2,1,35,2,8,6.6,12507,136,4,7,4,5,26888.0
19,2013.0,516,226,2345,2,1,30,2,1,5.9,5020,48,4,3,5,5,8990.0
4,2021.0,760,157,6776,2,1,30,4,7,6.5,14012,649,4,1,2,2,89988.0
36,2022.0,730,364,7405,1,1,0,3,8,7.663150894460331,6624,669,0,9,0,0,87581.0
19,2001.0,302,4,140,2,1,0,4,1,7.663150894460331,13687,596,0,8,0,0,75900.0
50,2014.0,110,468,3059,2,1,33,0,1,5.8,822,61,4,6,4,5,19990.0
29,2019.0,408,226,5792,2,1,26,2,8,7.1,1662,61,4,3,4,5,26990.0
37,2015.0,663,468,3493,2,1,30,1,1,7.2,1025,354,4,6,4,5,21888.0
41,2018.0,600,468,5290,2,1,67,1,7,10.6,12054,649,6,6,4,7,62900.0
48,2018.0,259,474,5371,2,1,30,4,1,4.4,10467,289,4,7,4,5,59800.0
51,2022.0,577,2,7587,0,0,0,3,8,7.663150894460331,11930,498,0,9,0,0,44990.0
27,2012.0,144,474,1960,2,1,26,2,8,6.3,1086,48,4,7,4,5,10990.0
66,2023.0,432,468,8418,2,1,25,1,8,6.9,11434,272,4,6,2,4,44990.0
33,2016.0,492,468,3978,2,1,40,0,1,8.3,14008,649,4,6,4,7,41990.0
46,2014.0,26,226,3009,2,1,30,2,8,5.8,13932,649,4,3,5,5,17670.0
69,2013.0,583,468,2706,2,1,30,2,8,7.4,5308,440,4,6,4,5,19990.0
51,2010.0,732,468,1480,2,1,35,0,8,9.3,6803,596,4,6,4,5,9999.0
48,2016.0,155,586,4098,2,1,30,4,7,6.2,2301,596,4,9,4,5,31990.0
65,2020.0,321,468,6598,2,1,35,1,8,7.4,10243,649,4,6,4,5,33888.0
66,2011.0,441,474,1809,2,1,34,2,8,7.9,2681,498,4,7,4,5,13913.0
46,2022.0,187,468,7514,2,1,35,1,8,8.2,8353,596,4,6,4,5,52990.0
46,2020.0,191,468,6481,2,1,35,2,8,8.4,8840,136,4,6,4,7,39990.0
41,2021.0,276,57,6916,2,0,35,2,3,4.8,38,649,4,7,4,5,67800.0
69,2018.0,231,226,5552,2,1,28,2,8,6.1,10918,649,4,3,5,5,23980.0
69,2012.0,130,474,2198,2,1,67,2,8,9.3,5858,371,6,7,4,5,12990.0
50,2021.0,549,468,7019,2,1,34,2,8,7.2,8252,596,4,6,4,7,39990.0
36,2022.0,730,165,7405,0,1,0,3,8,7.663150894460331,6367,669,0,9,0,0,82995.0
70,2022.0,687,468,7802,2,1,30,1,7,8.8,4321,649,4,6,4,5,72888.0
50,2016.0,110,468,4141,2,1,30,2,8,7.4,2323,596,4,6,4,5,19830.0
69,2017.0,404,569,4881,2,1,38,0,1,8.5,9275,596,4,8,4,5,46990.0
46,2022.0,187,458,7518,0,1,35,1,8,7.5,11530,175,4,6,4,5,48488.0
46,2017.0,13,226,4628,2,1,25,2,8,4.9,9336,545,4,3,5,5,20999.0
51,2017.0,537,569,4756,2,2,33,0,1,6.5,13145,729,4,8,4,5,34990.0
41,2013.0,594,284,2490,2,1,0,3,7,7.663150894460331,5257,88,0,9,0,0,26990.0
37,2019.0,205,586,5848,2,1,32,2,1,7.6,10131,498,4,9,4,8,38990.0
62,2017.0,543,586,4806,2,2,24,2,7,5.5,1870,596,4,9,4,5,18980.0
29,2019.0,408,226,5789,2,1,30,2,8,7.4,10228,498,4,3,4,5,23990.0
46,2018.0,13,474,5303,2,2,25,2,8,5.4,9978,205,4,7,4,5,17888.0
50,2021.0,549,468,7019,2,1,35,2,8,7.7,6578,596,4,6,4,7,40490.0
50,2021.0,549,468,7017,2,1,34,1,8,7.2,9756,649,4,6,4,7,31980.0
48,2005.0,267,474,435,2,1,95,4,7,0.0,4777,14,8,7,4,5,38990.0
9,2022.0,655,569,7272,2,1,101,0,8,13.2,9936,440,8,8,4,5,128888.0
49,2021.0,52,226,7003,2,1,30,2,7,6.3,6305,115,4,3,3,4,61990.0
37,2022.0,650,468,7423,2,1,26,1,8,7.4,9118,413,4,6,4,5,53800.0
29,2011.0,380,226,1649,2,1,24,2,8,7.0,4567,48,4,3,5,5,9990.0
37,2016.0,659,468,4009,2,1,65,2,8,9.9,13849,498,6,6,4,7,22888.0
65,2020.0,321,468,6598,2,1,35,1,8,7.4,10181,649,4,6,4,5,33910.0
27,2016.0,221,255,3901,2,1,0,3,0,7.663150894460331,2880,596,0,8,0,0,29990.0
55,2011.0,208,468,1788,2,1,62,1,1,7.4,656,0,6,6,4,5,47990.0
46,2020.0,185,468,6463,2,1,30,2,8,6.3,5611,596,4,6,4,5,29990.0
70,2012.0,385,226,2253,2,1,24,2,7,5.4,12903,596,4,3,5,5,14998.0
4,2015.0,741,468,3292,2,1,62,1,1,6.0,11338,596,6,6,4,5,59986.0
4,2022.0,45,474,7252,2,1,30,4,7,6.4,13222,61,4,7,4,5,68888.0
48,2016.0,348,468,4115,2,1,31,1,1,5.6,1543,0,4,6,4,5,50990.0
50,2019.0,110,468,5995,2,1,30,2,8,7.6,11364,703,4,6,4,5,25990.0
58,2018.0,444,468,5486,2,1,35,0,7,8.3,8262,314,4,6,4,5,29880.0
33,2017.0,492,468,4531,2,1,40,0,1,8.1,11433,596,4,6,4,7,45990.0
51,2016.0,732,468,4192,2,1,26,2,1,5.3,12813,371,4,6,4,5,25990.0
55,2021.0,92,157,7056,2,1,62,1,7,9.7,5782,516,6,1,2,4,384888.0
69,2021.0,199,474,7114,2,1,35,2,3,4.2,8202,136,4,7,4,5,40880.0
40,2011.0,616,468,1694,2,1,32,0,1,7.0,4881,48,4,6,4,5,15999.0
71,2023.0,755,165,8577,0,1,0,3,7,7.663150894460331,484,544,0,6,0,0,74990.0
51,2011.0,537,569,1774,2,1,35,0,1,10.5,5941,371,4,8,4,5,17995.0
70,2020.0,385,226,6726,2,1,30,1,7,7.2,12546,158,4,3,5,5,48750.0
70,2014.0,385,226,3217,2,2,30,2,7,6.6,2565,663,4,3,5,5,22099.0
19,2017.0,292,468,4389,2,1,52,1,1,8.5,1868,289,5,6,4,7,34477.0
48,2018.0,351,468,5383,2,1,62,1,1,6.3,8889,498,6,6,4,5,64880.0
46,2023.0,191,458,8256,1,1,35,2,8,8.4,11530,527,4,6,4,7,59888.0
48,2016.0,710,586,4130,2,1,31,4,1,6.3,1114,48,4,9,4,7,59950.0
51,2015.0,566,474,3629,2,1,28,2,8,6.7,139,136,4,7,4,5,12830.0
57,2020.0,10,563,6577,2,0,0,3,8,7.663150894460331,9252,649,0,8,0,0,79990.0
37,2016.0,659,468,4008,2,1,32,1,1,7.8,4679,596,4,6,4,7,21849.0
62,2019.0,443,468,6081,2,1,30,0,7,7.6,9629,649,4,6,4,7,37930.0
4,2015.0,3,226,3263,2,1,26,4,7,5.8,13267,61,4,3,5,5,18990.0
3,2019.0,576,468,5674,2,1,62,1,3,9.2,9360,498,6,6,4,5,95800.0
65,2020.0,321,468,6598,2,1,35,1,8,7.4,10339,274,4,6,4,5,32670.0
51,2020.0,537,569,6544,2,1,33,2,1,6.8,4878,48,4,8,4,5,54986.0
3,2023.0,620,38,7846,0,1,30,1,7,7.3,5701,798,4,7,4,5,87688.0
46,2022.0,185,468,7500,2,1,30,2,8,6.3,8556,289,4,6,4,5,31990.0
16,2004.0,569,569,281,2,2,95,4,7,0.0,6583,136,8,8,2,2,34950.0
70,2019.0,122,569,6208,2,1,62,0,1,9.0,10666,130,6,8,4,5,45990.0
70,2016.0,385,586,4302,2,1,30,2,1,4.7,511,516,4,9,4,5,20990.0
29,2016.0,700,468,3962,2,1,30,1,1,6.8,9274,649,4,6,4,5,29888.0
58,2022.0,123,151,7618,1,1,23,2,8,6.0,3,649,4,6,4,5,36690.0
19,2019.0,605,569,5732,2,1,52,0,1,8.7,4357,596,5,8,4,5,33990.0
37,2020.0,212,474,6388,2,1,30,2,8,7.4,1645,649,4,7,4,5,27930.0
51,2013.0,251,468,2588,2,2,30,2,8,8.1,5807,289,4,6,4,5,9800.0
37,2020.0,663,468,6403,2,1,30,2,8,7.9,9867,516,4,6,4,5,28980.0
69,2019.0,563,586,6188,2,1,28,2,3,4.4,8022,596,4,9,4,7,42990.0
55,2020.0,208,468,6572,2,1,84,1,7,12.2,5163,596,8,6,4,5,196900.0
69,2012.0,459,468,2231,2,1,40,0,1,8.5,5473,371,4,6,4,7,34990.0
48,2018.0,108,160,5358,2,1,84,4,7,9.4,10028,314,8,2,2,2,204888.0
29,2019.0,700,468,5818,2,1,26,1,8,7.7,9000,545,4,6,4,5,32990.0
69,2012.0,459,468,2231,2,2,40,0,1,8.8,6899,498,4,6,4,7,28990.0
28,2008.0,430,226,898,2,2,25,2,8,6.4,2152,136,4,3,5,5,9499.0
27,2010.0,201,468,1338,2,1,30,0,1,8.7,4695,430,4,6,4,7,6999.0
69,2022.0,583,468,7745,2,1,35,2,3,4.7,12881,596,4,6,5,5,64990.0
36,2014.0,387,468,2952,2,1,68,4,7,10.1,3291,649,6,6,4,5,17990.0
50,2021.0,110,468,7005,2,1,30,2,8,7.6,10992,314,4,6,4,5,26980.0
40,2013.0,616,392,2482,2,1,0,3,1,7.663150894460331,12095,69,0,9,0,0,94950.0
29,2021.0,445,468,6841,2,1,26,1,8,6.9,7100,649,4,6,4,5,39989.0
46,2013.0,187,468,2513,2,1,35,1,8,7.4,3865,371,4,6,4,5,16888.0
70,2023.0,677,364,8544,1,1,0,2,7,7.663150894460331,12343,61,0,9,0,0,35990.0
3,2022.0,572,38,7230,0,1,30,1,3,5.4,10985,158,4,6,4,5,88788.0
69,2020.0,583,468,6683,2,1,35,2,3,4.7,131,314,4,6,5,5,46980.0
46,2022.0,186,468,7506,2,1,30,2,3,6.3,909,516,4,6,4,5,34888.0
38,2017.0,328,586,4577,2,1,30,4,8,11.7,12780,101,4,9,4,7,20000.0
70,2019.0,687,468,6231,2,1,30,1,7,8.1,1082,498,4,6,4,5,38990.0
43,1998.0,297,157,59,2,2,28,4,7,7.9,12252,273,4,1,2,2,14990.0
48,2021.0,344,468,6991,2,1,30,1,7,9.6,5072,596,4,6,4,5,95900.0
41,2023.0,603,468,8160,2,1,34,1,3,6.5,6068,48,4,6,4,5,148888.0
21,2023.0,542,366,7917,0,1,1,2,2,0.0,4504,701,0,3,5,5,43990.0
65,2018.0,467,474,5517,2,1,68,1,8,9.9,11655,265,6,7,4,5,30690.0
70,2019.0,385,226,6221,2,1,30,1,7,8.0,7868,729,4,3,5,5,48990.0
27,2013.0,225,586,2388,2,1,62,4,8,8.9,5395,649,6,9,4,5,13500.0
69,2017.0,231,226,4858,2,1,28,2,8,6.1,13639,596,4,3,5,5,20990.0
3,2023.0,572,38,7840,0,1,30,1,3,5.4,5420,649,4,6,4,5,88888.0
19,2022.0,292,468,7290,2,1,30,4,1,7.1,3535,732,4,6,4,7,66900.0
19,2005.0,686,468,378,2,1,71,1,8,13.1,6315,272,6,6,4,5,6995.0
62,2022.0,438,468,7628,2,1,15,2,7,5.0,8326,430,3,6,4,5,36990.0
70,2017.0,687,468,4954,2,1,30,1,7,8.1,11987,444,4,6,4,5,31990.0
3,2023.0,572,38,7842,0,1,30,1,3,8.0,5701,516,4,6,4,5,89588.0
48,2022.0,362,468,7548,2,1,84,1,3,12.4,581,649,8,6,4,5,255880.0
37,2020.0,212,226,6384,2,1,26,2,8,6.8,1906,289,4,3,5,5,33888.0
69,2017.0,231,474,4866,2,2,28,2,8,7.0,11724,158,4,7,4,5,18990.0
46,2019.0,26,226,5932,2,1,30,2,8,6.2,6739,430,4,3,5,5,32990.0
4,2018.0,471,160,5003,2,1,62,4,7,9.1,8366,136,6,2,2,4,84800.0
19,2018.0,292,468,5040,2,1,30,0,1,7.1,12450,48,4,6,4,7,52990.0
40,2014.0,616,468,2980,2,1,32,1,1,6.0,13441,314,4,6,3,5,33990.0
46,2013.0,191,468,2517,2,1,69,2,8,11.0,657,158,6,6,4,7,22890.0
48,2023.0,708,337,8294,1,1,30,4,1,7.4,5406,332,4,9,5,7,151898.0
50,2019.0,549,468,6002,2,1,34,2,8,6.8,13785,703,4,6,4,7,24100.0
70,2023.0,677,512,8547,1,1,15,2,7,5.4,0,48,3,6,4,5,41550.0
50,2014.0,457,474,3062,2,1,30,2,8,7.2,2995,136,4,7,4,5,14913.0
71,2011.0,744,468,1877,2,1,62,1,7,10.5,6459,0,6,6,4,5,13990.0
33,2019.0,243,569,5826,2,1,40,0,1,7.9,4253,498,4,8,4,5,34880.0
69,2023.0,404,569,8460,2,1,38,0,1,7.9,3081,498,4,8,4,5,64990.0
51,2008.0,372,57,963,2,1,0,3,7,7.663150894460331,7030,649,0,2,0,0,117800.0
69,2018.0,404,569,5570,2,2,38,0,1,7.6,2940,596,4,8,4,5,38885.0
4,2016.0,18,226,3820,2,1,18,2,7,5.2,2990,0,3,3,4,5,19990.0
51,2015.0,560,468,3627,2,2,40,0,1,10.9,13645,649,4,6,4,7,47990.0
70,2018.0,519,586,5629,2,1,30,2,1,7.7,3937,596,4,9,4,7,34990.0
57,2022.0,10,364,7613,1,1,0,3,8,7.663150894460331,0,136,0,8,0,0,108990.0
69,2018.0,583,468,5603,2,1,35,1,8,8.5,13511,703,4,6,4,5,34888.0
27,2015.0,241,474,3377,2,1,28,2,8,7.4,4924,729,4,7,4,5,11999.0
65,2016.0,548,468,4221,2,1,35,1,7,7.3,10554,289,4,6,4,5,29990.0
65,2017.0,728,474,4823,2,1,30,1,7,10.4,13475,649,4,7,4,5,33700.0
69,2012.0,404,59,2217,2,1,0,3,1,7.663150894460331,7469,430,0,8,0,0,26990.0
29,2012.0,406,226,2007,2,1,24,2,8,6.4,11130,649,4,3,3,5,11990.0
38,2020.0,328,153,6414,2,1,29,4,1,8.6,7595,596,4,0,4,2,29990.0
65,2015.0,728,474,3686,2,2,30,1,7,9.2,1047,516,4,7,4,5,25990.0
69,2022.0,231,226,7700,2,1,28,2,3,4.2,3080,634,4,3,5,5,33299.0
46,2017.0,191,468,4661,2,1,35,2,8,8.4,342,61,4,6,4,7,31670.0
46,2018.0,187,468,5338,2,1,32,1,1,6.0,13477,430,4,6,4,5,34990.0
27,2013.0,225,474,2391,2,1,99,4,7,11.8,11637,289,8,7,4,5,40990.0
37,2021.0,212,226,6878,2,1,26,2,8,6.8,8270,0,4,3,5,5,31990.0
51,2017.0,732,468,4783,2,1,35,2,8,7.9,11665,440,4,6,4,5,24986.0
37,2017.0,205,586,4554,2,1,65,2,8,11.6,5511,558,6,9,4,8,23900.0
27,2016.0,196,586,3887,2,1,68,4,8,9.8,1975,154,6,9,4,5,27490.0
43,2022.0,399,30,7471,1,1,25,2,8,7.3,0,212,4,6,4,5,32990.0
27,2013.0,221,569,2386,2,1,38,0,1,9.1,3501,596,4,8,2,2,25490.0
48,2021.0,499,586,6998,2,1,31,4,1,6.9,5467,48,4,9,4,5,93990.0
40,2017.0,616,468,4597,2,1,30,1,1,5.1,3857,703,4,6,5,5,32990.0
46,2022.0,78,458,7490,0,1,35,2,8,7.6,11687,346,4,9,4,5,52990.0
4,2006.0,478,474,500,2,1,2,4,7,14.8,2508,0,10,7,4,5,44990.0
29,2020.0,408,226,6336,2,1,30,2,8,7.4,10412,158,4,3,4,5,20990.0
27,2004.0,225,474,300,2,1,70,4,8,11.0,5749,430,6,7,4,5,6990.0
19,2012.0,316,474,1921,2,1,71,4,8,9.9,1456,272,6,7,4,5,19999.0
19,2014.0,605,569,2831,2,1,52,0,1,9.2,3110,730,5,8,4,5,34990.0
50,2012.0,698,569,2132,2,1,35,0,1,9.9,5485,729,4,8,4,5,18990.0
27,2004.0,612,569,306,2,1,67,4,8,0.0,7814,596,6,8,4,5,6999.0
69,2021.0,442,468,7148,2,1,35,1,3,5.6,3128,729,4,6,5,7,65888.0
50,2017.0,698,569,4744,2,1,34,0,1,7.6,2635,729,4,8,4,5,27888.0
69,2021.0,231,226,7126,2,1,28,2,3,4.2,5401,498,4,3,5,5,38990.0
69,2017.0,231,226,4858,2,1,28,2,8,6.1,708,545,4,3,5,5,19990.0
36,2023.0,226,364,8094,1,1,0,2,8,7.663150894460331,7385,325,0,6,0,0,43621.0
69,2013.0,442,468,2691,2,1,67,0,8,11.6,279,61,6,6,4,7,30980.0
55,2019.0,84,160,6063,2,1,35,4,8,8.3,13773,378,4,2,2,2,172250.0
37,2018.0,659,468,5230,2,1,32,1,1,7.2,12236,371,4,6,4,7,33990.0
29,2017.0,700,468,4512,2,1,30,1,1,6.8,1249,649,4,6,4,5,23990.0
69,2016.0,404,569,4258,2,1,38,0,1,8.5,3347,596,4,8,4,5,36950.0
3,2018.0,639,468,4992,2,1,62,1,7,8.7,11878,314,6,6,4,5,59995.0
50,2019.0,549,468,6006,2,1,34,2,8,6.8,10263,354,4,6,4,7,29888.0
27,2016.0,221,569,3902,2,1,38,0,1,9.1,12933,703,4,8,4,5,34990.0
46,2021.0,26,474,6941,2,1,35,2,8,6.5,7741,185,4,7,4,5,36990.0
70,2015.0,122,569,3752,2,1,30,4,1,8.2,6293,729,4,8,4,5,16990.0
69,2021.0,458,607,7152,2,1,0,3,0,7.663150894460331,9739,596,0,9,0,0,71888.0
69,2021.0,231,226,7123,2,1,28,2,3,4.2,10024,634,4,3,5,5,29888.0
19,2020.0,289,468,6282,2,1,30,2,7,8.6,11147,703,4,6,4,5,32990.0
27,2012.0,241,474,1984,2,1,24,2,8,6.9,2207,329,4,7,4,5,10990.0
69,2018.0,404,569,5572,2,1,38,0,1,8.5,6331,729,4,8,4,5,40990.0
51,2016.0,537,569,4173,2,2,33,0,1,6.5,6103,48,4,8,4,5,26990.0
29,2021.0,408,226,6825,2,1,30,2,7,8.5,9544,314,4,3,5,5,49990.0
70,2021.0,678,468,7203,2,1,30,1,7,7.2,7639,784,4,6,4,5,38799.0
46,2014.0,142,569,3014,2,1,52,4,1,8.9,4737,516,5,8,4,5,23986.0
57,2020.0,10,153,6579,2,1,98,0,8,12.2,12316,703,8,0,4,5,83990.0
36,2009.0,730,468,1117,2,1,70,0,8,11.6,3499,48,6,6,2,4,19990.0
69,2018.0,231,226,5553,2,1,30,2,8,6.0,3158,498,4,3,5,5,26900.0
4,2013.0,87,474,2304,2,1,62,4,7,7.9,895,314,6,7,4,5,27990.0
70,2020.0,122,569,6711,2,2,62,0,1,9.7,4034,596,6,8,4,5,37913.0
11,2013.0,163,474,2321,2,1,62,2,1,7.4,12990,289,6,7,4,5,19980.0
19,2023.0,693,153,7902,2,1,30,2,1,7.6,6624,649,4,0,2,5,68990.0
27,2018.0,221,569,5101,2,1,38,0,1,8.6,10745,649,4,8,4,5,35935.0
69,2023.0,583,468,8495,2,1,35,1,3,4.8,7955,596,4,6,5,5,61490.0
70,2017.0,385,586,4939,2,1,30,1,7,7.2,12725,596,4,9,4,5,42990.0
27,2011.0,241,474,1637,2,2,24,2,8,6.4,5133,498,4,7,4,5,6800.0
69,2015.0,404,569,3724,2,2,40,0,1,8.2,4241,0,4,8,2,4,34999.0
69,2010.0,404,569,1525,2,2,40,0,1,8.5,7504,729,4,8,4,5,24999.0
27,2019.0,221,569,5756,2,1,38,0,1,8.7,10488,158,4,8,2,2,38990.0
36,2019.0,387,468,5842,2,1,62,0,1,7.0,13345,158,6,6,4,5,53888.0
70,2018.0,687,468,5650,2,1,30,1,1,6.0,12518,323,4,6,4,7,38100.0
33,2014.0,243,569,2940,2,2,40,0,1,8.3,7181,729,4,8,2,4,23910.0
27,2012.0,200,474,1962,2,1,68,4,8,9.8,5172,516,6,7,4,5,14990.0
3,2019.0,570,468,5670,2,1,30,1,7,6.5,8403,109,4,6,4,5,41633.0
28,2012.0,544,586,1999,2,1,34,2,8,8.9,3208,0,4,9,4,7,12999.0
50,2016.0,698,569,4161,2,1,34,4,1,7.5,1438,649,4,8,4,5,25999.0
19,2007.0,686,535,671,2,1,0,3,0,7.663150894460331,4857,256,0,9,0,0,10888.0
29,2014.0,408,586,2915,2,1,26,2,8,6.9,549,596,4,9,4,5,14970.0
50,2015.0,549,468,3589,2,1,30,2,8,6.6,565,314,4,6,4,5,22490.0
4,2009.0,37,474,1052,2,1,30,4,1,6.0,7185,527,4,7,4,5,6999.0
46,2018.0,142,569,5326,2,1,52,0,1,10.0,12579,649,5,8,4,4,39890.0
50,2021.0,280,468,7009,2,1,25,2,8,7.3,8682,323,4,6,4,5,29980.0
46,2020.0,185,468,6463,2,1,30,2,8,6.3,7717,136,4,6,4,5,26990.0
27,2015.0,225,474,3373,2,2,101,4,7,11.5,1804,93,8,7,4,5,54990.0
69,2005.0,442,468,483,2,1,65,0,8,12.3,7426,498,6,6,4,5,8888.0
50,2016.0,553,468,4158,2,1,34,0,1,8.0,6357,498,4,6,4,5,26990.0
69,2021.0,231,226,7122,2,1,30,2,8,6.0,8355,596,4,3,5,5,29990.0
19,2016.0,320,226,3859,2,1,25,2,8,6.2,12785,158,4,3,5,5,18888.0
37,2019.0,212,474,5853,2,1,30,2,8,7.4,8779,649,4,7,4,5,24990.0
4,2016.0,740,468,3843,2,1,62,1,1,6.2,358,0,6,6,4,5,57990.0
21,2023.0,400,515,7911,1,1,25,2,0,5.0,713,61,4,6,4,5,37485.0
35,2020.0,747,474,6370,2,1,30,4,7,6.7,3336,204,4,7,4,5,66800.0
29,2016.0,644,468,3957,2,1,32,1,1,7.8,340,649,4,6,4,7,28990.0
50,2021.0,549,468,7016,2,1,34,2,8,7.2,9044,649,4,6,4,7,29990.0
69,2018.0,404,569,5574,2,1,37,4,8,10.9,3785,596,4,8,2,2,23990.0
48,2015.0,344,468,3563,2,1,30,1,7,7.5,11197,566,4,6,4,5,41555.0
50,2021.0,549,468,7016,2,1,34,2,8,7.2,9013,504,4,6,4,7,29888.0
29,2016.0,644,468,3954,2,1,65,2,8,9.6,4767,289,6,6,4,7,17800.0
48,2015.0,342,468,3562,2,1,30,1,7,7.0,1531,596,4,6,4,5,34990.0
70,2019.0,687,468,6231,2,1,30,1,7,8.1,11466,703,4,6,4,5,41990.0
69,2016.0,758,226,4287,2,1,25,2,8,6.3,2238,435,4,3,5,5,18990.0
38,2022.0,244,314,7437,2,1,0,3,8,7.663150894460331,11,289,0,6,0,0,37990.0
51,2001.0,566,226,156,2,2,28,2,8,7.8,3251,729,4,3,5,5,4499.0
66,2019.0,724,468,6120,2,1,26,2,8,6.2,9100,703,4,6,4,5,24250.0
19,2023.0,605,248,7894,2,1,0,3,7,7.663150894460331,3206,158,0,8,0,0,111990.0
